timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,frozen_batch,batch_random_state,target_prompt_length,target_answer,processed_response,argmax_option_from_logits,logit_A,logit_B,logit_C,logit_D,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash,raw_vocab_logits_file,prob_A,prob_B,prob_C,prob_D,rank_A,rank_B,rank_C,rank_D,best_choice_from_logits,best_choice_logit,best_choice_rank,second_choice_from_logits,second_choice_logit,choice_margin_top1_top2,choice_entropy,global_max_token_id,global_max_token_repr,global_max_token_logit,global_max_token_is_choice,global_min_token_id,global_min_token_repr,global_min_token_logit,global_min_token_is_choice,gap_global_best_minus_best_choice,logits_mean,logits_std,logits_l2_norm,top1_token_id,top1_token_repr,top1_token_logit,top1_is_choice,top2_token_id,top2_token_repr,top2_token_logit,top2_is_choice,top3_token_id,top3_token_repr,top3_token_logit,top3_is_choice,top4_token_id,top4_token_repr,top4_token_logit,top4_is_choice,top5_token_id,top5_token_repr,top5_token_logit,top5_is_choice,top6_token_id,top6_token_repr,top6_token_logit,top6_is_choice,top7_token_id,top7_token_repr,top7_token_logit,top7_is_choice,top8_token_id,top8_token_repr,top8_token_logit,top8_is_choice,top9_token_id,top9_token_repr,top9_token_logit,top9_is_choice,top10_token_id,top10_token_repr,top10_token_logit,top10_is_choice,bottom1_token_id,bottom1_token_repr,bottom1_token_logit,bottom1_is_choice,bottom2_token_id,bottom2_token_repr,bottom2_token_logit,bottom2_is_choice,bottom3_token_id,bottom3_token_repr,bottom3_token_logit,bottom3_is_choice
2026-06-29T03:34:07.608761,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,0,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.660874,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,1,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.710643,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,2,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.759934,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,3,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.801075,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,4,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.841854,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,5,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.882184,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,6,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.922885,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,7,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:07.963293,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,8,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
2026-06-29T03:34:08.004141,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,124,137,LARGER_1,1,0,9,0,True,383329927,124,A,A,A,7.09375,3.28125,4.62500,5.53125,[124],1,0,cd28cdbeb1ae9cfe2c79b31eb5fb5f875845c995e6c825cfc69421f4f2ef19e4,,0.75965,0.01678,0.06434,0.15923,71,657,305,174,A,7.09375,71,D,5.53125,1.56250,0.74651,781,'\n',16.50000,False,20018,'/******/',-16.25000,False,9.40625,-2.69612,2.38214,651.25104,781,'\n',16.50000,False,29509,'A',13.62500,False,29500,'(',13.18750,False,1782,'The',12.06250,False,29525,'D',12.00000,False,3588,'An',11.43750,False,29511,'C',11.12500,False,4149,'If',10.12500,False,29505,'I',9.93750,False,1977,'Ch',9.93750,False,20018,'/******/',-16.25000,False,26634,'bbra',-11.37500,False,25481,'vscale',-10.81250,False
