timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,frozen_batch,batch_random_state,target_prompt_length,target_answer,processed_response,argmax_option_from_logits,logit_A,logit_B,logit_C,logit_D,logit_E,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash,raw_vocab_logits_file,prob_A,prob_B,prob_C,prob_D,prob_E,rank_A,rank_B,rank_C,rank_D,rank_E,best_choice_from_logits,best_choice_logit,best_choice_rank,second_choice_from_logits,second_choice_logit,choice_margin_top1_top2,choice_entropy,global_max_token_id,global_max_token_repr,global_max_token_logit,global_max_token_is_choice,global_min_token_id,global_min_token_repr,global_min_token_logit,global_min_token_is_choice,gap_global_best_minus_best_choice,logits_mean,logits_std,logits_l2_norm,top1_token_id,top1_token_repr,top1_token_logit,top1_is_choice,top2_token_id,top2_token_repr,top2_token_logit,top2_is_choice,top3_token_id,top3_token_repr,top3_token_logit,top3_is_choice,top4_token_id,top4_token_repr,top4_token_logit,top4_is_choice,top5_token_id,top5_token_repr,top5_token_logit,top5_is_choice,top6_token_id,top6_token_repr,top6_token_logit,top6_is_choice,top7_token_id,top7_token_repr,top7_token_logit,top7_is_choice,top8_token_id,top8_token_repr,top8_token_logit,top8_is_choice,top9_token_id,top9_token_repr,top9_token_logit,top9_is_choice,top10_token_id,top10_token_repr,top10_token_logit,top10_is_choice,bottom1_token_id,bottom1_token_repr,bottom1_token_logit,bottom1_is_choice,bottom2_token_id,bottom2_token_repr,bottom2_token_logit,bottom2_is_choice,bottom3_token_id,bottom3_token_repr,bottom3_token_logit,bottom3_is_choice
2026-06-28T10:53:53.018626,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,0,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.094512,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,1,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.167625,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,2,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.240186,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,3,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.324685,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,4,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.391021,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,5,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.457604,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,6,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.525161,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,7,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.593300,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,8,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
2026-06-28T10:53:53.659915,Llama-3.1-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,66,68,LARGER_1,1,0,9,0,True,383329927,66,D,A,A,14.62500,9.75000,10.12500,10.50000,12.31250,[66],1,0,e0b634b014aab7a006bbbc5f7419f813327c84935be270b161333de242af3489,,0.88190,0.00673,0.00980,0.01425,0.08732,2,90,60,45,12,A,14.62500,2,E,12.31250,2.31250,0.46332,128001,'<|end_of_text|>',15.00000,False,48046,'_Tis',-13.18750,False,0.37500,-1.42548,2.38589,995.33850,128001,'<|end_of_text|>',15.00000,False,32,'A',14.62500,True,16533,'Answer',14.50000,False,791,'The',12.81250,False,2746,'If',12.75000,False,70869,'Explanation',12.62500,False,34192,'Correct',12.62500,False,40,'I',12.62500,False,2520,'For',12.56250,False,13617,'Example',12.43750,False,48046,'_Tis',-13.18750,False,62162,'RuntimeObject',-11.06250,False,77645,'GenerationStrategy',-10.87500,False
