timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,target_prompt_length,target_answer,raw_response,processed_response,argmax_option_from_logits,logit_A,logit_B,logit_C,logit_D,logit_E,raw_vocab_logits_file,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash
2026-06-09T23:01:11.485503,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,0,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.529805,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,1,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.571370,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,2,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.613520,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,3,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.655073,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,4,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.696032,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,5,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.737544,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,6,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.777790,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,7,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.818584,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,8,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.859232,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,1,0,9,0,79,C,C,C,C,3.37500,1.30469,5.93750,0.93750,-0.93359,,[79],1,0,b8d9c724600dfe67087785619418e7a184701126640e3514f1eb4389817a07ea
2026-06-09T23:01:11.914155,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,0,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,dcecbb1106fdffaebafad259358c1532244eff6dbb948265294ee06ec63d3434
2026-06-09T23:01:11.964786,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,1,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,94eaf20977839d6dd31fb8cac7c66e87e51ea7cf71978e84d42296cf4847e66f
2026-06-09T23:01:12.016451,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,2,1,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[81, 79]",2,0,5a286cdd82b7f7a0ea89afc02db88bdc06c4f8be8deb4056849ede9a694faa9d
2026-06-09T23:01:12.067625,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,3,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,35e19c7d9acf535afe164a9c37262c6b87514abd0b4c5fe1268de5acf131a55c
2026-06-09T23:01:12.116870,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,4,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,6f93e79bbf5381a498df45b77d07a2fd1cd044f91e9a6d980e62848a3d1dd522
2026-06-09T23:01:12.168359,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,5,1,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[81, 79]",2,0,f688dfe3e06ae0d40dcc627c6cfc38191e11da4092606bb1b963c72a8ae03052
2026-06-09T23:01:12.219237,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,6,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,2622ee0ce3a6e722f2d29f460cd28f7d73d3c4857466c9c3752d8e708c257664
2026-06-09T23:01:12.268308,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,7,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,2064c895cffea9ac4ee7f4d66e29823700c1f800d08adc438e27118545a41437
2026-06-09T23:01:12.316234,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,8,0,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[79, 81]",2,0,2067300c3c35583f291b5ec235faac7f2fe7506b5d561c9c5ebdc79ad9dfdb5d
2026-06-09T23:01:12.369421,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,2,0,9,1,79,C,C,C,C,3.37500,1.26562,5.96875,0.91016,-0.95703,,"[81, 79]",2,0,efda47a38b64f5a348017462ca02a981917577b12863bb2dee63bac35ea79104
2026-06-09T23:01:12.420410,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,0,2,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[81, 81, 79, 81]",2,0,0172209265f434f090de1a0fa8545d501d5b67a30115747693fcf21498571809
2026-06-09T23:01:12.476026,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,1,2,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[81, 81, 79, 81]",2,0,71732f560ad36ca06213bb18490ad4c2fdae7f6ffb62e87d604b4f90b90f3333
2026-06-09T23:01:12.528861,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,2,0,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[79, 81, 81, 81]",2,0,01fce87114b8550120d93068a508b1ab6acaca7462c8d990a0e1e09bc2ae81bd
2026-06-09T23:01:12.580420,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,3,2,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[81, 81, 79, 81]",2,0,745f97a04294dedec23748dda44bdd8a4501c6c6e18423bc54468d24f3ea7980
2026-06-09T23:01:12.631135,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,4,1,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[81, 79, 81, 81]",2,0,154ff9788921e177ae2d5c50d59c67a56dfeed5ff03222e42014ca9b92f84462
2026-06-09T23:01:12.686831,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,5,0,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[79, 81, 81, 81]",2,0,86315359fc11654be58d85a5386b9fdf0489877fc528c0d5c56ebb78e444e839
2026-06-09T23:01:12.738549,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,6,0,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[79, 81, 81, 81]",2,0,c81e663ac81907977e4e5085949bdb83a5c229b59df1ba42d4f94657f3af8b82
2026-06-09T23:01:12.789602,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,7,2,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[81, 81, 79, 81]",2,0,d3dcc186ca86c3b4ac5ee25052feded9208f6abf2fdba0497c8e20d63e2e9f64
2026-06-09T23:01:12.841577,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,8,2,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[81, 81, 79, 81]",2,0,11fec32642104cb59ac511cc6dadea10670136bf6679ecbe28c1db735e38b4ec
2026-06-09T23:01:12.892868,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,4,0,9,0,79,C,C,C,C,3.35938,1.32812,5.93750,0.94922,-0.87109,,"[79, 81, 81, 81]",2,0,a07589c3af7a0f729ed4827547d55a95563a235c466c9820283618298c860b84
2026-06-09T23:01:12.975814,Mistral-7B-Instruct-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,79,81,LARGER_1,8,0,0,6,79,C,C,C,C,3.34375,1.25000,5.93750,0.90625,-0.93359,,"[81, 81, 81, 81, 81, 81, 79, 81]",2,0,64edf4e2e7faa6faf34bcacd93af08a7cd2d431934cf121e2f78ab12610b209a
