timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,target_prompt_length,target_answer,raw_response,processed_response,argmax_option_from_logits,logit_A,logit_B,logit_C,logit_D,logit_E,raw_vocab_logits_file,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash
2026-06-09T21:50:59.846621,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,0,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:50:59.894672,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,1,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:50:59.943398,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,2,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:50:59.994074,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,3,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:51:00.043552,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,4,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:51:00.089153,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,5,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:51:00.133727,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,6,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:51:00.179228,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,7,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:51:00.226985,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,8,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
2026-06-09T21:51:00.276278,Qwen3-8B,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,65,67,LARGER_1,1,0,9,0,65,D,D,D,D,21.50000,19.00000,20.37500,23.62500,19.50000,,[65],1,0,33a53280ed895589dac9870da34140163a83b6b6743aafd1bb5eb40acd6cfea1
