timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,frozen_batch,batch_random_state,target_prompt_length,target_answer,processed_response,argmax_option_from_logits,logit_A,logit_B,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash,raw_vocab_logits_file,prob_A,prob_B,rank_A,rank_B,best_choice_from_logits,best_choice_logit,best_choice_rank,second_choice_from_logits,second_choice_logit,choice_margin_top1_top2,choice_entropy,global_max_token_id,global_max_token_repr,global_max_token_logit,global_max_token_is_choice,global_min_token_id,global_min_token_repr,global_min_token_logit,global_min_token_is_choice,gap_global_best_minus_best_choice,logits_mean,logits_std,logits_l2_norm,top1_token_id,top1_token_repr,top1_token_logit,top1_is_choice,top2_token_id,top2_token_repr,top2_token_logit,top2_is_choice,top3_token_id,top3_token_repr,top3_token_logit,top3_is_choice,top4_token_id,top4_token_repr,top4_token_logit,top4_is_choice,top5_token_id,top5_token_repr,top5_token_logit,top5_is_choice,top6_token_id,top6_token_repr,top6_token_logit,top6_is_choice,top7_token_id,top7_token_repr,top7_token_logit,top7_is_choice,top8_token_id,top8_token_repr,top8_token_logit,top8_is_choice,top9_token_id,top9_token_repr,top9_token_logit,top9_is_choice,top10_token_id,top10_token_repr,top10_token_logit,top10_is_choice,bottom1_token_id,bottom1_token_repr,bottom1_token_logit,bottom1_is_choice,bottom2_token_id,bottom2_token_repr,bottom2_token_logit,bottom2_is_choice,bottom3_token_id,bottom3_token_repr,bottom3_token_logit,bottom3_is_choice
2026-06-30T00:57:18.935408,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,0,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:19.033844,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,1,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:19.344497,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,2,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:19.691075,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,3,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:19.772325,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,4,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:19.854562,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,5,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:19.942404,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,6,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:20.046423,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,7,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:20.139603,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,8,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
2026-06-30T00:57:20.233112,glm-4-9b-hf,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,50,52,LARGER_1,1,0,9,0,True,383329927,50,A,A,A,27.50000,19.50000,[50],1,0,a3acc6c2e01ade6557a389acfc03b906ed5bf6df7637cf21a2ac580d0bdcd22d,,0.99966,0.00034,1,2,A,27.50000,1,B,19.50000,8.00000,0.00302,32,'A',27.50000,True,133134,'знаком',-14.43750,False,0.00000,-1.07701,1.71356,787.90509,32,'A',27.50000,True,33,'B',19.50000,True,151329,'<|endoftext|>',14.25000,False,34,'C',14.18750,False,35,'D',13.81250,False,50,'S',12.87500,False,785,'The',12.87500,False,64,'a',12.62500,False,4346,'(A',12.43750,False,36,'E',12.12500,False,133134,'знаком',-14.43750,False,85176,'PropertyParams',-13.87500,False,133484,'регистриров',-13.62500,False
