timestamp_utc,model_name,seed,quantization,dtype,GPU_NAME,batch_target_prompt_sz,batch_filler_token_length,batch_filler_tk_sz_mode,batch_size,question_index,run_index,target_index_in_batch,target_prompt_length,target_answer,raw_response,processed_response,argmax_option_from_logits,logit_A,logit_B,raw_vocab_logits_file,batch_lengths,unique_batch_lengths,repeated_prompts_in_batch,batch_hash
2026-06-12T19:15:42.332542,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,0,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.397484,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,1,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.458976,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,2,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.520989,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,3,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.582875,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,4,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.644508,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,5,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.708549,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,6,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.770602,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,7,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.832540,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,8,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.895229,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,1,0,9,0,59,B,A,A,A,1.93750,0.50391,,[59],1,0,327e7bf1b175de183631d24fc69c3ba2a6ee0215415bb59eccb382bcbe679c90
2026-06-12T19:15:42.973068,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,0,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,8f502bb6305258f542e9717ccdfb95f69cca57bb1b3f02ce1e52f25750bfa5d6
2026-06-12T19:15:43.016693,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,1,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,d8570756daa5a3e18f4daa4b61af1fef21860ec007eabf79441d0c376ed05335
2026-06-12T19:15:43.074686,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,2,1,59,B,A,A,A,1.95312,0.56250,,"[61, 59]",2,0,f778ddb5ce8930c95874c82b56ddd728b4a7f70cfeb3d56bffd91a595a7a842b
2026-06-12T19:15:43.148626,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,3,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,21f4852d9bb4110a032cf99ed7662f7a305faea7d6839525c54aba70516581fc
2026-06-12T19:15:43.222909,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,4,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,43baf53efb8e32f23446b4593c5f6d3c899a0371041250d3ac1b203e91ec7d75
2026-06-12T19:15:43.302014,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,5,1,59,B,A,A,A,1.95312,0.56250,,"[61, 59]",2,0,10c644bf9d13fe69213517175f220bf0212ba80b21f4e3262c111485ac7c2fb0
2026-06-12T19:15:43.378130,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,6,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,ad66eb7e78fbbcba466f6c6e72a964e687f3c613349bd0046cd05d1842761f59
2026-06-12T19:15:43.454363,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,7,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,9cbf7600a60a7ce983915fa572281d5c28e274bf8592d2dd357296646d192648
2026-06-12T19:15:43.528262,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,8,0,59,B,A,A,A,1.95312,0.56250,,"[59, 61]",2,0,de5dcf6bce9b8a2ca863e2f7e3a216cfd49fa75c35932ab9dd47ec7378fbb193
2026-06-12T19:15:43.604704,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,2,0,9,1,59,B,A,A,A,1.95312,0.56250,,"[61, 59]",2,0,af2c34552349c05a89ec04fa83839771ab104e51b0d477b50a184ce309dc6a7a
2026-06-12T19:15:43.707493,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,4,0,0,2,59,B,A,A,A,1.96875,0.57422,,"[61, 61, 59, 61]",2,0,381f47ea94a2bbedb91a921c89f63b0b30b8d1a6df220793563b87e4290c0294
2026-06-12T19:15:43.810419,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,4,0,1,2,59,B,A,A,A,1.96875,0.57422,,"[61, 61, 59, 61]",2,0,dc7124b3111da1d069f011013da7c8d4f2be4c61c4bc0eb8f60dce690d7d21a7
2026-06-12T19:15:43.913773,Mistral-7B-v0.3,42,bf16,bf16,NVIDIA A100-PCIE-40GB MIG 7g.40gb,59,61,LARGER_1,4,0,2,0,59,B,A,A,A,1.96875,0.57422,,"[59, 61, 61, 61]",2,0,6e55a2f4b7aedb1744d155550c59e6cebd7519b1b1a50da4a87115baee9e047a
